id,total_retweets,total_favorites,total_ids,total_available_ids,percentage_avai_ids
gossipcop-937492,0.0,2.0,76.0,72.0,0.9473684210526316
gossipcop-929957,0.0,1.0,86.0,75.00000000000001,0.8720930232558141
gossipcop-925765,0.0,0.0,1.0,0.0,0.0
gossipcop-866139,100.0,846.0,122.0,109.0,0.8934426229508197
gossipcop-949961,27.0,198.0,58.0,53.00000000000001,0.913793103448276
gossipcop-928981,,,,,
gossipcop-885084,19.0,141.0,44.0,42.0,0.9545454545454546
gossipcop-892625,0.0,0.0,1.0,0.0,0.0
gossipcop-940829,0.0,1.0,16.0,14.0,0.875
gossipcop-892613,0.0,4.0,99.0,88.0,0.8888888888888888
gossipcop-942051,3.0,10.0,69.0,65.0,0.9420289855072465
gossipcop-942114,0.0,0.0,16.0,16.0,1.0
gossipcop-859683,0.0,1.0,25.0,23.0,0.92
gossipcop-848593,19.0,93.0,61.0,49.0,0.8032786885245902
gossipcop-941133,,,,,
gossipcop-884661,6.0,26.0,110.0,94.0,0.8545454545454545
gossipcop-878690,0.0,1.0,23.0,22.0,0.9565217391304348
gossipcop-882599,0.0,0.0,2.0,2.0,1.0
gossipcop-887112,0.0,0.0,69.0,63.00000000000001,0.9130434782608696
gossipcop-869160,4.0,17.0,41.0,39.0,0.951219512195122
gossipcop-926725,18.0,122.0,30.0,27.0,0.9
gossipcop-879567,0.0,2.0,86.0,77.99999999999999,0.9069767441860463
gossipcop-945324,,,,,
gossipcop-899725,0.0,1.0,76.0,72.99999999999999,0.9605263157894736
gossipcop-865681,0.0,2.0,1.0,1.0,1.0
gossipcop-879817,31.0,115.0,68.0,56.0,0.8235294117647058
gossipcop-943390,25.0,42.0,62.0,54.0,0.8709677419354839
gossipcop-846264,3.0,3.0,67.0,59.0,0.8805970149253731
gossipcop-852242,48.0,119.0,82.0,70.0,0.8536585365853658
gossipcop-857932,6.0,14.0,138.0,118.0,0.855072463768116
gossipcop-868612,3.0,4.0,89.0,81.0,0.9101123595505618
gossipcop-929991,1.0,2.0,81.0,67.0,0.8271604938271605
gossipcop-891482,0.0,0.0,17.0,15.999999999999998,0.9411764705882352
gossipcop-884638,0.0,1.0,3.0,3.0,1.0
gossipcop-942473,0.0,0.0,53.0,51.99999999999999,0.981132075471698
gossipcop-873960,2.0,5.0,79.0,72.0,0.9113924050632912
gossipcop-940328,11.0,30.0,69.0,61.0,0.8840579710144928
gossipcop-886209,386.0,542.0,680.0,579.0,0.8514705882352941
gossipcop-947901,,,,,
gossipcop-886733,0.0,0.0,51.0,47.99999999999999,0.9411764705882352
gossipcop-917341,17.0,40.0,52.0,49.00000000000001,0.9423076923076924
gossipcop-887023,0.0,1.0,70.0,66.0,0.9428571428571428
gossipcop-900422,0.0,0.0,25.0,24.0,0.96
gossipcop-910248,2.0,0.0,30.0,26.0,0.8666666666666667
gossipcop-918001,0.0,0.0,32.0,27.0,0.84375
gossipcop-906848,1.0,1.0,23.0,21.0,0.9130434782608696
gossipcop-875981,77.0,1.0,62.0,55.0,0.8870967741935484
gossipcop-893850,0.0,1.0,28.0,26.0,0.9285714285714286
gossipcop-873607,1.0,1.0,50.0,46.0,0.92
gossipcop-849441,3.0,6.0,91.0,72.0,0.7912087912087912
gossipcop-925534,0.0,0.0,48.0,42.0,0.875
gossipcop-933771,2.0,13.0,60.0,57.0,0.95
gossipcop-920789,54.0,160.0,84.0,78.0,0.9285714285714286
gossipcop-930238,0.0,0.0,30.0,27.999999999999996,0.9333333333333332
gossipcop-931610,0.0,1.0,45.0,43.0,0.9555555555555556
gossipcop-929812,0.0,0.0,13.0,12.000000000000002,0.9230769230769232
gossipcop-901431,0.0,0.0,38.0,37.0,0.9736842105263158
gossipcop-953841,16.0,158.0,163.0,127.00000000000001,0.7791411042944786
gossipcop-955159,3.0,36.0,28.0,25.0,0.8928571428571429
gossipcop-925102,0.0,0.0,74.0,71.0,0.9594594594594594
gossipcop-878549,,,,,
gossipcop-946651,0.0,1.0,75.0,69.0,0.92
gossipcop-893809,0.0,3.0,41.0,40.0,0.975609756097561
gossipcop-924726,0.0,0.0,40.0,39.0,0.975
gossipcop-915887,1.0,0.0,48.0,45.0,0.9375
gossipcop-925383,0.0,2.0,57.0,54.0,0.9473684210526316
gossipcop-925944,16.0,348.0,101.0,94.99999999999999,0.9405940594059404
gossipcop-900623,0.0,0.0,1.0,1.0,1.0
gossipcop-858521,12.0,45.0,63.0,58.0,0.9206349206349206
gossipcop-920467,0.0,0.0,4.0,4.0,1.0
gossipcop-856478,0.0,1.0,5.0,4.0,0.8
gossipcop-874795,16.0,71.0,25.0,20.0,0.8
gossipcop-934002,0.0,0.0,9.0,9.0,1.0
gossipcop-867190,4.0,2.0,66.0,59.0,0.8939393939393939
gossipcop-947974,0.0,1.0,54.0,46.0,0.8518518518518519
gossipcop-867445,0.0,2.0,101.0,91.99999999999999,0.9108910891089108
gossipcop-866004,1.0,4.0,59.0,48.0,0.8135593220338984
gossipcop-941742,0.0,0.0,4.0,1.0,0.25
gossipcop-903145,7.0,23.0,63.0,55.0,0.873015873015873
gossipcop-919779,0.0,2.0,55.0,52.0,0.9454545454545454
gossipcop-900275,0.0,0.0,64.0,56.0,0.875
gossipcop-889412,4.0,52.0,22.0,19.0,0.8636363636363636
gossipcop-953750,1.0,11.0,46.0,39.0,0.8478260869565217
gossipcop-867220,0.0,5.0,110.0,101.0,0.9181818181818182
gossipcop-892223,0.0,0.0,29.0,24.0,0.8275862068965517
gossipcop-895907,,,,,
gossipcop-945740,0.0,0.0,44.0,40.0,0.9090909090909092
gossipcop-898971,39.0,162.0,114.0,90.0,0.7894736842105263
gossipcop-893480,0.0,1.0,38.0,34.99999999999999,0.9210526315789472
gossipcop-878990,17.0,183.0,94.0,80.0,0.851063829787234
gossipcop-846606,3.0,3.0,65.0,52.0,0.8
gossipcop-877936,30.0,172.0,68.0,63.0,0.9264705882352942
gossipcop-932471,0.0,4.0,61.0,50.0,0.819672131147541
gossipcop-873103,54.0,39.0,123.0,113.00000000000001,0.91869918699187
gossipcop-896734,0.0,1.0,14.0,14.0,1.0
gossipcop-940572,,,,,
gossipcop-931687,0.0,1.0,14.0,11.0,0.7857142857142857
gossipcop-871648,24.0,135.0,83.0,79.0,0.9518072289156626
gossipcop-872781,0.0,6.0,44.0,39.0,0.8863636363636364
gossipcop-862167,2.0,8.0,65.0,56.0,0.8615384615384616
gossipcop-900151,45.0,80.0,89.0,73.0,0.8202247191011236
gossipcop-864965,619.0,1311.0,317.0,281.00000000000006,0.8864353312302842
gossipcop-897169,250.0,262.0,109.0,100.0,0.9174311926605504
gossipcop-868104,0.0,0.0,2.0,2.0,1.0
gossipcop-846487,22.0,35.0,97.0,79.0,0.8144329896907216
gossipcop-868044,0.0,0.0,93.0,85.99999999999999,0.9247311827956988
gossipcop-878460,1.0,2.0,28.0,27.000000000000004,0.9642857142857144
gossipcop-921414,0.0,0.0,122.0,116.99999999999999,0.9590163934426228
gossipcop-895189,9.0,67.0,26.0,23.0,0.8846153846153846
gossipcop-848705,22.0,40.0,47.0,39.0,0.8297872340425532
gossipcop-917291,0.0,0.0,21.0,18.0,0.8571428571428571
gossipcop-889131,0.0,1.0,19.0,17.0,0.8947368421052632
gossipcop-883456,1429.0,4068.0,532.0,415.0,0.7800751879699248
gossipcop-921267,10.0,105.0,91.0,88.0,0.967032967032967
gossipcop-889794,0.0,0.0,20.0,19.0,0.95
gossipcop-861734,0.0,0.0,1.0,1.0,1.0
gossipcop-845527,0.0,2.0,90.0,77.0,0.8555555555555555
gossipcop-894011,0.0,0.0,17.0,15.999999999999998,0.9411764705882352
gossipcop-918032,0.0,0.0,13.0,13.0,1.0
gossipcop-900819,0.0,0.0,39.0,37.0,0.9487179487179488
gossipcop-914054,4.0,16.0,103.0,88.0,0.8543689320388349
gossipcop-938278,1.0,7.0,23.0,19.0,0.8260869565217391
gossipcop-912780,0.0,0.0,23.0,23.0,1.0
gossipcop-905312,41.0,45.0,57.0,52.0,0.912280701754386
gossipcop-879664,1.0,0.0,24.0,21.0,0.875
gossipcop-909666,10.0,14.0,11.0,11.0,1.0
gossipcop-894067,0.0,1.0,28.0,25.0,0.8928571428571429
gossipcop-844280,0.0,0.0,45.0,41.99999999999999,0.9333333333333332
gossipcop-933151,0.0,2.0,61.0,59.00000000000001,0.9672131147540984
gossipcop-860923,0.0,0.0,41.0,39.0,0.951219512195122
gossipcop-946727,1.0,4.0,47.0,39.0,0.8297872340425532
gossipcop-870658,1.0,0.0,47.0,43.0,0.9148936170212766
gossipcop-904964,1.0,1.0,23.0,20.0,0.8695652173913043
gossipcop-843485,2.0,2.0,76.0,66.00000000000001,0.8684210526315791
gossipcop-847436,3.0,21.0,71.0,63.0,0.8873239436619719
gossipcop-902366,0.0,0.0,49.0,45.00000000000001,0.9183673469387756
gossipcop-893703,0.0,0.0,12.0,12.0,1.0
gossipcop-860934,0.0,1.0,56.0,53.0,0.9464285714285714
gossipcop-884238,0.0,0.0,21.0,19.0,0.9047619047619048
gossipcop-865395,0.0,3.0,81.0,74.0,0.9135802469135802
gossipcop-897851,0.0,0.0,7.0,6.0,0.8571428571428571
gossipcop-932609,,,,,
gossipcop-945727,0.0,0.0,1.0,1.0,1.0
gossipcop-869678,2.0,3.0,46.0,39.0,0.8478260869565217
gossipcop-861761,0.0,0.0,1.0,1.0,1.0
gossipcop-926318,9.0,55.0,52.0,47.00000000000001,0.903846153846154
gossipcop-936101,0.0,0.0,15.0,13.999999999999998,0.9333333333333332
gossipcop-924831,0.0,1.0,79.0,73.0,0.9240506329113924
gossipcop-930479,0.0,0.0,47.0,43.0,0.9148936170212766
gossipcop-924930,0.0,0.0,51.0,49.0,0.9607843137254902
gossipcop-924826,5.0,36.0,92.0,86.0,0.9347826086956522
gossipcop-897660,319.0,933.0,814.0,695.0,0.8538083538083538
gossipcop-887936,0.0,1.0,54.0,49.0,0.9074074074074074
gossipcop-848488,3.0,11.0,72.0,59.0,0.8194444444444444
gossipcop-923364,0.0,0.0,58.0,54.00000000000001,0.9310344827586208
gossipcop-922400,31.0,155.0,177.0,166.0,0.9378531073446328
gossipcop-885929,0.0,2.0,8.0,6.0,0.75
gossipcop-923627,24.0,71.0,77.0,72.99999999999999,0.9480519480519479
gossipcop-872092,1.0,3.0,33.0,29.0,0.8787878787878788
gossipcop-951645,2.0,6.0,51.0,32.0,0.6274509803921569
gossipcop-908167,0.0,0.0,17.0,15.999999999999998,0.9411764705882352
gossipcop-897150,0.0,0.0,1.0,1.0,1.0
gossipcop-945662,1.0,1.0,16.0,13.0,0.8125
gossipcop-895796,19.0,80.0,83.0,77.0,0.927710843373494
gossipcop-926700,17.0,149.0,81.0,76.99999999999999,0.9506172839506172
gossipcop-911787,1.0,1.0,83.0,77.0,0.927710843373494
gossipcop-939466,7.0,42.0,149.0,114.0,0.7651006711409396
gossipcop-886426,0.0,1.0,65.0,60.00000000000001,0.9230769230769232
gossipcop-912853,0.0,3.0,57.0,47.0,0.8245614035087719
gossipcop-945897,14.0,69.0,31.0,27.0,0.8709677419354839
gossipcop-926665,1.0,0.0,81.0,75.00000000000001,0.925925925925926
gossipcop-885996,1.0,1.0,1.0,1.0,1.0
gossipcop-939517,18.0,60.0,92.0,65.99999999999999,0.7173913043478259
gossipcop-933782,0.0,0.0,29.0,28.0,0.9655172413793104
gossipcop-867308,0.0,4.0,81.0,66.0,0.8148148148148148
gossipcop-934497,0.0,0.0,20.0,18.0,0.9
gossipcop-942722,26.0,162.0,26.0,24.000000000000004,0.9230769230769232
gossipcop-871036,56.0,475.0,133.0,127.0,0.9548872180451128
gossipcop-914250,0.0,1.0,328.0,298.0,0.9085365853658536
gossipcop-914728,14.0,89.0,61.0,52.0,0.8524590163934426
gossipcop-843969,0.0,5.0,44.0,40.0,0.9090909090909092
gossipcop-858166,0.0,0.0,1.0,1.0,1.0
gossipcop-896190,67.0,582.0,142.0,127.0,0.8943661971830986
gossipcop-955991,1.0,4.0,35.0,32.0,0.9142857142857144
gossipcop-901866,0.0,0.0,56.0,54.00000000000001,0.9642857142857144
gossipcop-895740,0.0,3.0,35.0,33.0,0.9428571428571428
gossipcop-946219,1.0,3.0,65.0,58.0,0.8923076923076924
gossipcop-882209,1.0,0.0,55.0,49.0,0.8909090909090909
gossipcop-917489,1.0,2.0,85.0,82.0,0.9647058823529412
gossipcop-905667,0.0,1.0,35.0,33.0,0.9428571428571428
gossipcop-868619,1.0,4.0,79.0,77.0,0.9746835443037974
gossipcop-899094,0.0,1.0,16.0,14.0,0.875
gossipcop-946095,9.0,31.0,71.0,61.99999999999999,0.8732394366197183
gossipcop-916751,0.0,0.0,47.0,45.0,0.9574468085106383
gossipcop-878918,,,,,
gossipcop-947666,0.0,0.0,53.0,45.0,0.8490566037735849
gossipcop-884296,0.0,1.0,60.0,54.0,0.9
gossipcop-891631,37.0,107.0,32.0,30.0,0.9375
gossipcop-943464,0.0,5.0,24.0,22.0,0.9166666666666666
gossipcop-914914,0.0,0.0,57.0,50.0,0.8771929824561403
gossipcop-892353,0.0,0.0,17.0,15.0,0.8823529411764706
gossipcop-897876,0.0,1.0,2.0,2.0,1.0
gossipcop-889100,1.0,3.0,33.0,30.000000000000004,0.9090909090909092
gossipcop-899199,34.0,424.0,156.0,135.0,0.8653846153846154
gossipcop-877904,0.0,0.0,2.0,2.0,1.0
gossipcop-884782,0.0,2.0,25.0,23.0,0.92
gossipcop-929583,0.0,4.0,34.0,30.999999999999996,0.9117647058823528
gossipcop-950783,1.0,0.0,14.0,12.0,0.8571428571428571
gossipcop-897789,13.0,136.0,66.0,59.0,0.8939393939393939
gossipcop-940986,39.0,329.0,159.0,115.99999999999999,0.7295597484276729
gossipcop-855978,0.0,6.0,64.0,50.0,0.78125
gossipcop-863619,0.0,3.0,51.0,40.0,0.7843137254901961
gossipcop-856683,0.0,0.0,91.0,76.0,0.8351648351648352
gossipcop-886957,0.0,0.0,41.0,39.0,0.951219512195122
gossipcop-901118,1.0,2.0,15.0,13.999999999999998,0.9333333333333332
gossipcop-913226,0.0,0.0,23.0,23.0,1.0
gossipcop-942964,1.0,3.0,26.0,18.0,0.6923076923076923
gossipcop-886270,0.0,0.0,25.0,21.0,0.84
gossipcop-915378,0.0,0.0,19.0,19.0,1.0
gossipcop-902045,90.0,119.0,353.0,279.0,0.7903682719546742
gossipcop-925200,0.0,2.0,47.0,44.00000000000001,0.9361702127659576
gossipcop-860786,0.0,3.0,57.0,51.0,0.8947368421052632
gossipcop-861397,1.0,0.0,1.0,1.0,1.0
gossipcop-917759,0.0,0.0,7.0,7.0,1.0
gossipcop-918110,0.0,0.0,13.0,12.000000000000002,0.9230769230769232
gossipcop-917969,0.0,0.0,27.0,25.999999999999996,0.9629629629629628
gossipcop-917955,0.0,0.0,73.0,65.0,0.8904109589041096
gossipcop-880105,0.0,0.0,26.0,22.0,0.8461538461538461
gossipcop-922272,8.0,17.0,103.0,94.0,0.912621359223301
gossipcop-894080,0.0,13.0,19.0,19.0,1.0
gossipcop-857734,0.0,4.0,20.0,14.0,0.7
gossipcop-955470,4.0,52.0,42.0,37.0,0.8809523809523809
gossipcop-943144,11.0,70.0,89.0,78.0,0.8764044943820225
gossipcop-900636,39.0,159.0,74.0,62.0,0.8378378378378378
gossipcop-925930,0.0,1.0,67.0,57.0,0.8507462686567164
gossipcop-938692,8.0,77.0,41.0,33.0,0.8048780487804879
gossipcop-924463,65.0,519.0,214.0,154.00000000000003,0.7196261682242991
gossipcop-907687,0.0,1.0,14.0,14.0,1.0
gossipcop-907781,3.0,3.0,18.0,17.0,0.9444444444444444
gossipcop-907900,0.0,0.0,12.0,10.0,0.8333333333333334
gossipcop-907027,5.0,63.0,34.0,29.0,0.8529411764705882
gossipcop-945326,0.0,0.0,15.0,12.0,0.8
gossipcop-954407,55.0,284.0,182.0,165.0,0.9065934065934066
gossipcop-873005,0.0,2.0,72.0,68.0,0.9444444444444444
gossipcop-929790,0.0,1.0,12.0,8.0,0.6666666666666666
gossipcop-879773,7.0,48.0,63.0,56.0,0.8888888888888888
gossipcop-925457,3.0,3.0,25.0,17.0,0.68
gossipcop-924224,0.0,0.0,17.0,13.0,0.7647058823529411
gossipcop-923168,0.0,2.0,32.0,26.0,0.8125
gossipcop-884207,2.0,4.0,22.0,20.0,0.9090909090909092
gossipcop-874756,1.0,1.0,36.0,34.0,0.9444444444444444
gossipcop-939296,24.0,106.0,58.0,56.0,0.9655172413793104
gossipcop-884905,2.0,2.0,48.0,38.0,0.7916666666666666
gossipcop-940610,0.0,2.0,40.0,35.0,0.875
gossipcop-887859,11.0,62.0,37.0,35.00000000000001,0.945945945945946
gossipcop-908925,0.0,1.0,52.0,48.00000000000001,0.9230769230769232
gossipcop-912274,0.0,0.0,10.0,10.0,1.0
gossipcop-878865,,,,,
gossipcop-864471,3.0,2.0,72.0,61.0,0.8472222222222222
gossipcop-908460,0.0,0.0,9.0,9.0,1.0
gossipcop-923909,0.0,0.0,1.0,1.0,1.0
gossipcop-901968,,,,,
gossipcop-896283,0.0,0.0,60.0,57.0,0.95
gossipcop-918138,1.0,2.0,19.0,19.0,1.0
gossipcop-869593,2.0,6.0,46.0,44.0,0.9565217391304348
gossipcop-899031,0.0,0.0,48.0,42.0,0.875
gossipcop-899863,0.0,0.0,17.0,15.999999999999998,0.9411764705882352
gossipcop-858697,2.0,3.0,34.0,30.999999999999996,0.9117647058823528
gossipcop-902882,37.0,344.0,62.0,60.0,0.967741935483871
gossipcop-949642,,,,,
gossipcop-849227,1.0,0.0,7.0,6.0,0.8571428571428571
gossipcop-874067,0.0,0.0,2.0,2.0,1.0
gossipcop-844811,88.0,293.0,104.0,89.0,0.8557692307692307
gossipcop-910040,1.0,5.0,18.0,17.0,0.9444444444444444
gossipcop-867307,0.0,2.0,48.0,43.0,0.8958333333333334
gossipcop-867214,27.0,65.0,167.0,143.0,0.8562874251497006
gossipcop-927521,0.0,1.0,20.0,15.0,0.75
gossipcop-927390,0.0,0.0,31.0,24.0,0.7741935483870968
gossipcop-940323,,,,,
gossipcop-848439,51.0,128.0,80.0,65.0,0.8125
gossipcop-893605,0.0,15.0,29.0,27.000000000000004,0.9310344827586208
gossipcop-857325,0.0,1.0,37.0,34.00000000000001,0.9189189189189192
gossipcop-939328,25.0,194.0,96.0,80.0,0.8333333333333334
gossipcop-943331,0.0,0.0,51.0,49.0,0.9607843137254902
gossipcop-944730,0.0,0.0,54.0,45.0,0.8333333333333334
gossipcop-953722,0.0,0.0,1.0,1.0,1.0
gossipcop-947451,0.0,1.0,46.0,41.0,0.8913043478260869
gossipcop-948408,6.0,15.0,74.0,62.0,0.8378378378378378
gossipcop-858324,0.0,0.0,1.0,1.0,1.0
gossipcop-921435,0.0,0.0,1.0,1.0,1.0
gossipcop-902861,20.0,104.0,121.0,108.99999999999999,0.9008264462809916
gossipcop-886181,0.0,0.0,1.0,1.0,1.0
gossipcop-887734,0.0,1.0,64.0,55.0,0.859375
gossipcop-946350,,,,,
gossipcop-866926,,,,,
gossipcop-896305,14.0,77.0,81.0,75.00000000000001,0.925925925925926
gossipcop-876371,0.0,0.0,1.0,1.0,1.0
gossipcop-916167,36.0,192.0,138.0,129.0,0.9347826086956522
gossipcop-955565,,,,,
gossipcop-897737,0.0,3.0,89.0,76.0,0.8539325842696629
gossipcop-872716,0.0,0.0,2.0,2.0,1.0
gossipcop-876224,1.0,4.0,95.0,88.0,0.9263157894736842
gossipcop-916716,1.0,2.0,22.0,21.0,0.9545454545454546
gossipcop-935570,0.0,0.0,45.0,41.00000000000001,0.9111111111111112
gossipcop-924114,7.0,43.0,73.0,69.0,0.9452054794520548
gossipcop-908658,62.0,300.0,92.0,92.0,1.0
gossipcop-949417,50.0,396.0,88.0,80.0,0.9090909090909092
gossipcop-884750,2.0,2.0,86.0,79.0,0.9186046511627908
gossipcop-898351,6.0,6.0,92.0,80.0,0.8695652173913043
gossipcop-868229,,,,,
gossipcop-877675,1.0,4.0,83.0,76.0,0.9156626506024096
gossipcop-860390,182.0,850.0,40.0,39.0,0.975
gossipcop-843828,96.0,210.0,88.0,72.0,0.8181818181818182
gossipcop-930194,0.0,2.0,20.0,16.0,0.8
gossipcop-886127,0.0,0.0,1.0,1.0,1.0
gossipcop-892203,7.0,30.0,35.0,31.0,0.8857142857142857
gossipcop-921908,96.0,495.0,121.0,113.0,0.9338842975206612
gossipcop-955742,0.0,0.0,4.0,3.0,0.75
gossipcop-954995,265.0,737.0,63.0,57.0,0.9047619047619048
gossipcop-881337,0.0,0.0,56.0,55.0,0.9821428571428572
gossipcop-954716,0.0,0.0,1.0,1.0,1.0
gossipcop-926757,0.0,0.0,56.0,53.0,0.9464285714285714
gossipcop-887866,0.0,1.0,26.0,20.0,0.7692307692307693
gossipcop-948140,2.0,1.0,68.0,58.0,0.8529411764705882
gossipcop-907702,0.0,2.0,114.0,102.0,0.8947368421052632
gossipcop-863798,0.0,0.0,99.0,89.0,0.898989898989899
gossipcop-920719,0.0,1.0,16.0,13.0,0.8125
gossipcop-877041,10.0,26.0,29.0,27.000000000000004,0.9310344827586208
gossipcop-865192,100.0,648.0,61.0,52.0,0.8524590163934426
gossipcop-856256,1.0,3.0,20.0,17.0,0.85
gossipcop-900492,0.0,3.0,31.0,29.0,0.935483870967742
gossipcop-930737,0.0,0.0,48.0,42.0,0.875
gossipcop-941925,52.0,180.0,97.0,92.0,0.9484536082474226
gossipcop-949294,0.0,0.0,52.0,46.0,0.8846153846153846
gossipcop-907769,0.0,0.0,1.0,1.0,1.0
gossipcop-913755,0.0,0.0,16.0,15.0,0.9375
gossipcop-890719,0.0,0.0,51.0,47.99999999999999,0.9411764705882352
gossipcop-846896,1.0,0.0,45.0,41.00000000000001,0.9111111111111112
gossipcop-910255,0.0,0.0,44.0,42.0,0.9545454545454546
gossipcop-908632,,,,,
gossipcop-909361,0.0,2.0,16.0,12.0,0.75
gossipcop-906837,0.0,1.0,21.0,15.0,0.7142857142857143
gossipcop-927093,58.0,330.0,74.0,69.0,0.9324324324324323
gossipcop-923394,2.0,18.0,93.0,85.0,0.913978494623656
gossipcop-917713,1.0,10.0,67.0,61.0,0.9104477611940298
gossipcop-950637,196.0,753.0,48.0,45.0,0.9375
gossipcop-949056,,,,,
gossipcop-851978,165.0,792.0,179.0,152.0,0.8491620111731844
gossipcop-940751,0.0,1.0,54.0,51.0,0.9444444444444444
gossipcop-896154,1.0,4.0,72.0,67.0,0.9305555555555556
gossipcop-950800,0.0,1.0,12.0,9.0,0.75
gossipcop-918910,0.0,1.0,63.0,58.0,0.9206349206349206
gossipcop-894078,49.0,214.0,272.0,241.0,0.8860294117647058
gossipcop-906819,0.0,0.0,10.0,10.0,1.0
gossipcop-898937,0.0,0.0,55.0,48.0,0.8727272727272727
gossipcop-953594,430.0,2354.0,49.0,39.0,0.7959183673469388
gossipcop-866269,,,,,
gossipcop-894699,2.0,1.0,48.0,43.0,0.8958333333333334
gossipcop-895809,0.0,0.0,64.0,57.0,0.890625
gossipcop-894635,0.0,0.0,11.0,11.0,1.0
gossipcop-920962,,,,,
gossipcop-920873,51.0,322.0,121.0,108.0,0.8925619834710744
gossipcop-948701,23.0,65.0,85.0,64.0,0.7529411764705882
gossipcop-921510,12.0,60.0,91.0,79.0,0.8681318681318682
gossipcop-915892,1.0,10.0,112.0,93.0,0.8303571428571429
gossipcop-944799,2.0,3.0,68.0,54.0,0.7941176470588235
gossipcop-869611,61.0,262.0,96.0,85.0,0.8854166666666666
gossipcop-881437,,,,,
gossipcop-914639,0.0,3.0,1.0,1.0,1.0
gossipcop-950681,12.0,70.0,229.0,200.0,0.8733624454148472
gossipcop-903586,0.0,8.0,96.0,81.0,0.84375
gossipcop-911129,0.0,0.0,19.0,17.0,0.8947368421052632
gossipcop-903981,0.0,0.0,14.0,10.0,0.7142857142857143
gossipcop-942860,19.0,151.0,62.0,53.0,0.8548387096774194
gossipcop-914185,9.0,26.0,79.0,77.0,0.9746835443037974
gossipcop-930093,2.0,3.0,27.0,22.0,0.8148148148148148
gossipcop-900708,0.0,0.0,1.0,1.0,1.0
gossipcop-905171,0.0,1.0,17.0,15.0,0.8823529411764706
gossipcop-924038,,,,,
gossipcop-891646,0.0,0.0,37.0,28.0,0.7567567567567568
gossipcop-897174,35.0,267.0,95.0,85.0,0.8947368421052632
gossipcop-896177,58.0,420.0,63.0,58.0,0.9206349206349206
gossipcop-900330,1.0,0.0,53.0,47.0,0.8867924528301887
gossipcop-921031,0.0,0.0,79.0,73.99999999999999,0.9367088607594936
gossipcop-918217,0.0,1.0,7.0,4.0,0.5714285714285714
gossipcop-928415,0.0,0.0,23.0,20.0,0.8695652173913043
gossipcop-885598,3.0,6.0,214.0,188.0,0.8785046728971962
gossipcop-893431,0.0,0.0,10.0,10.0,1.0
gossipcop-891724,2.0,4.0,95.0,86.99999999999999,0.9157894736842104
gossipcop-854590,2.0,3.0,40.0,37.0,0.925
gossipcop-863144,100.0,370.0,146.0,127.0,0.8698630136986302
gossipcop-897798,81.0,0.0,93.0,89.0,0.956989247311828
gossipcop-858512,276.0,614.0,103.0,96.00000000000001,0.9320388349514565
gossipcop-921306,0.0,0.0,28.0,26.0,0.9285714285714286
gossipcop-865518,38.0,287.0,144.0,133.0,0.9236111111111112
gossipcop-934226,0.0,0.0,53.0,48.99999999999999,0.9245283018867924
gossipcop-864715,35.0,245.0,74.0,68.00000000000001,0.9189189189189192
gossipcop-883247,0.0,0.0,16.0,16.0,1.0
gossipcop-886958,0.0,0.0,1.0,1.0,1.0
gossipcop-926603,1.0,2.0,26.0,17.0,0.6538461538461539
gossipcop-926750,0.0,0.0,1.0,1.0,1.0
gossipcop-859865,40.0,76.0,70.0,61.0,0.8714285714285714
gossipcop-929686,10.0,19.0,82.0,72.0,0.8780487804878049
gossipcop-892835,0.0,0.0,61.0,57.0,0.9344262295081968
gossipcop-887227,49.0,232.0,72.0,63.0,0.875
gossipcop-865281,0.0,0.0,13.0,12.000000000000002,0.9230769230769232
gossipcop-917292,0.0,0.0,29.0,22.0,0.7586206896551724
gossipcop-843040,9.0,26.0,57.0,52.0,0.912280701754386
gossipcop-912449,19.0,48.0,55.0,51.0,0.9272727272727272
gossipcop-917443,4.0,1.0,47.0,40.0,0.851063829787234
gossipcop-940840,97.0,534.0,107.0,95.99999999999999,0.8971962616822429
gossipcop-953869,0.0,3.0,84.0,77.0,0.9166666666666666
gossipcop-918431,0.0,0.0,23.0,22.0,0.9565217391304348
gossipcop-918273,0.0,0.0,68.0,65.0,0.9558823529411764
gossipcop-944140,112.0,772.0,128.0,110.0,0.859375
gossipcop-913457,12.0,127.0,72.0,65.0,0.9027777777777778
gossipcop-870290,0.0,0.0,1.0,1.0,1.0
gossipcop-888279,128.0,395.0,97.0,73.0,0.7525773195876289
gossipcop-952401,60.0,185.0,68.0,63.0,0.9264705882352942
gossipcop-887201,48.0,192.0,36.0,30.0,0.8333333333333334
gossipcop-905119,0.0,0.0,33.0,31.999999999999996,0.9696969696969696
gossipcop-882367,0.0,0.0,63.0,60.00000000000001,0.9523809523809524
gossipcop-881090,0.0,0.0,15.0,13.999999999999998,0.9333333333333332
gossipcop-906298,31.0,138.0,222.0,181.0,0.8153153153153153
gossipcop-890300,4.0,9.0,82.0,72.0,0.8780487804878049
gossipcop-861548,0.0,5.0,92.0,82.0,0.8913043478260869
gossipcop-888196,1.0,1.0,42.0,39.0,0.9285714285714286
gossipcop-853540,0.0,0.0,49.0,38.0,0.7755102040816326
gossipcop-893693,1.0,0.0,76.0,68.0,0.8947368421052632
gossipcop-877699,0.0,2.0,47.0,35.0,0.7446808510638298
gossipcop-892056,66.0,2.0,48.0,46.0,0.9583333333333334
gossipcop-903833,0.0,2.0,57.0,50.0,0.8771929824561403
